,AVG_1220300141,AVG_1117600141,AVG_2108000631,AVG_1107702081,AVG_1109701811,AVG_2129100331,AVG_1129100861,AVG_1119001241,AVG_1119102831,AVG_1209300921,AVG_1226001051,AVG_1226901291,AVG_1116700851,AVG_1116701151,AVG_1107200821,AVG_1107200551,AVG_1107900721,AVG_1126101461,AVG_2105400921,AVG_1103400641,AVG_2103400341,AVG_1101600961,AVG_1121600241,AVG_1121600081,AVG_1121600121,AVG_1226001161,AVG_1203700901,AVG_1203700321,AVG_1203700551,AVG_1220302561,AVG_1129101071,AVG_1127100831,AVG_2127101001,AVG_1121100711,AVG_1107701101,AVG_1117600691,AVG_1119001521,AVG_1201500791,AVG_1203700041,AVG_1220301531,AVG_1121100171,AVG_1107703221,AVG_1109703061,AVG_1112300661,AVG_1116702111,AVG_1121101981,AVG_1115501701,AVG_2117400131,AVG_1125000781,AVG_2126101911,AVG_1119800301,AVG_1117400831,AVG_1125301151
-1.0,1507.0,3430.3333333333335,3240.8333333333335,2866.6666666666665,3270.0833333333335,NaN,NaN,3443.222222222222,3650.6666666666665,3577.1666666666665,3284.6666666666665,3207.0,3798.6666666666665,3728.5,NaN,3840.3333333333335,3371.3333333333335,3785.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3584.3333333333335,3762.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2576.3333333333335,NaN,NaN,NaN
1.0,1754.6666666666667,2357.3333333333335,2070.0,2669.5,2045.6666666666667,1545.0,2860.6666666666665,2581.8333333333335,1674.5,1112.3333333333333,1415.6666666666667,2733.3333333333335,1715.0,1571.0,NaN,3649.6666666666665,2915.3333333333335,2366.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2115.3333333333335,NaN,1083.6666666666667,1164.3333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2927.222222222222,NaN,NaN,NaN
2.0,NaN,2477.777777777778,NaN,2065.3333333333335,1999.3333333333333,NaN,NaN,NaN,NaN,NaN,NaN,2794.1666666666665,NaN,NaN,NaN,NaN,NaN,2752.3333333333335,2613.3333333333335,1630.3333333333333,2262.1666666666665,2152.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2196.3333333333335,NaN,1007.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2737.3333333333335,NaN,NaN,NaN
3.0,NaN,NaN,NaN,2535.8333333333335,NaN,1664.6666666666667,2926.0,NaN,NaN,1667.6666666666667,1592.0,NaN,NaN,NaN,2293.0,NaN,NaN,2540.0,NaN,NaN,NaN,2735.25,NaN,NaN,NaN,1374.2222222222224,1215.8333333333333,2065.6666666666665,3668.6666666666665,2081.3333333333335,NaN,1313.0,1154.0,1880.0,3762.1666666666665,NaN,2350.6666666666665,1475.0,NaN,NaN,2325.3333333333335,2324.0,NaN,NaN,1667.1666666666667,1922.6666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,1731.3333333333333,NaN,1721.0,2714.3333333333335,1839.0,NaN,NaN,1858.0,NaN,NaN,NaN,NaN,NaN,NaN,2773.6666666666665,NaN,NaN,2668.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1185.3333333333333,1149.6666666666667,1990.0,3327.6666666666665,2029.3333333333333,2782.866666666667,1777.3333333333333,1602.6666666666667,2283.0,2099.3333333333335,1700.0,2464.6666666666665,2096.0,1675.3333333333333,1528.3333333333333,NaN,2302.6666666666665,1932.777777777778,1644.6666666666667,1805.6666666666667,2241.0,2106.3333333333335,1830.3333333333333,1716.1111111111113,NaN,1374.3333333333333,1718.8333333333333,2122.0
5.0,NaN,NaN,NaN,2628.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,1714.0,2194.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,2476.5,NaN,NaN,NaN,NaN,NaN,NaN,1521.0,1178.0,NaN,3204.0,NaN,NaN,1719.6666666666667,1603.6666666666667,2607.0,2248.0,2051.0,NaN,NaN,NaN,NaN,NaN,1821.6666666666667,2147.0,NaN,2195.1666666666665,2773.0,2068.1666666666665,2421.3333333333335,2017.5,2573.3333333333335,2183.6666666666665,2499.3333333333335,2356.3333333333335
6.0,2234.6666666666665,NaN,NaN,2709.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2557.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3259.6666666666665,NaN,NaN,NaN,2921.0,NaN,NaN,2350.0,1596.6666666666667,1907.5,NaN,2655.6666666666665,1779.3333333333333,2324.0,NaN,NaN,NaN,1917.6666666666667,2078.3333333333335,NaN,NaN,2345.6666666666665,2440.0
7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2846.0,NaN,NaN,NaN,NaN,1749.0,NaN,2407.6666666666665,NaN,NaN,NaN,NaN,NaN,NaN,1705.3333333333333,1767.3333333333333,1647.0,1569.0,2254.3333333333335,NaN,2169.6666666666665,1670.3333333333333,2234.6666666666665,3251.3333333333335,NaN,2599.0,NaN,NaN,NaN,NaN,2728.3333333333335,NaN,NaN,2311.6666666666665,2389.0,NaN,2377.3333333333335,2366.3333333333335,NaN,NaN,2006.6666666666667,NaN
8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2438.75,NaN,NaN,NaN,NaN,2188.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1509.6666666666667,1754.6666666666667,NaN,NaN,2962.0,NaN,NaN,NaN,2915.3333333333335,2392.0,2467.6666666666665,NaN,NaN,NaN,2250.8333333333335,2602.6666666666665,1831.0,2172.3333333333335,NaN,NaN,2528.3333333333335,2432.0,2494.3333333333335,NaN,2134.8333333333335,2092.0,NaN
9.0,NaN,2480.6666666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2459.444444444445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1807.0,1684.0,1727.6666666666667,1794.6666666666667,3012.0,NaN,NaN,NaN,NaN,3026.422222222222,2143.0,2373.0,NaN,NaN,NaN,2610.0,2699.4166666666665,NaN,NaN,NaN,NaN,2522.0,1714.3333333333333,2276.3333333333335,NaN,NaN,NaN,NaN
10.0,NaN,2365.6666666666665,NaN,NaN,NaN,NaN,NaN,NaN,2377.0,NaN,NaN,NaN,2396.3333333333335,2343.1666666666665,NaN,2357.3333333333335,NaN,NaN,NaN,NaN,NaN,2369.3333333333335,2603.0,2515.3333333333335,2391.6666666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2378.0,NaN,NaN,NaN,NaN,2354.1666666666665,NaN,NaN,NaN,NaN,NaN,2516.444444444445,2303.3333333333335,2041.0,NaN,NaN,NaN,2670.1666666666665
11.0,NaN,2570.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,2197.8333333333335,NaN,NaN,NaN,2596.6666666666665,2470.3333333333335,NaN,2649.444444444444,2544.3333333333335,2586.1666666666665,NaN,2268.3333333333335,2884.6666666666665,2353.3333333333335,1961.6666666666667,1947.3333333333333,1820.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.0,NaN,2661.3333333333335,NaN,NaN,NaN,1712.0,1719.5,2042.0,NaN,1679.6666666666667,1735.3333333333333,NaN,1610.0,1871.3333333333333,NaN,2099.0,NaN,2534.3333333333335,2719.6666666666665,2283.6666666666665,2804.0,2109.3333333333335,2770.8333333333335,2705.6666666666665,2526.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2421.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2870.5,NaN,NaN,2674.6666666666665
13.0,2319.555555555555,NaN,2054.1666666666665,2585.777777777778,2586.6666666666665,1670.1666666666667,1780.0,2257.0,2243.6666666666665,1744.1111111111113,1727.2222222222224,NaN,2540.0,2518.3333333333335,NaN,2673.6666666666665,2614.3333333333335,2853.6666666666665,2672.3333333333335,1504.3333333333333,2159.6666666666665,2519.0,NaN,NaN,2540.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1677.0,1970.3333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.0,1880.0,NaN,1711.8333333333333,2456.0,2267.6666666666665,NaN,NaN,2104.8888888888887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2736.3333333333335,NaN,2331.6666666666665,2902.6666666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2749.0,NaN,1713.1666666666667,1756.3333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2913.0,NaN,NaN,NaN
15.0,2557.3333333333335,2547.6666666666665,2275.3333333333335,2525.6666666666665,2760.3333333333335,1619.0,1699.3333333333333,2295.3333333333335,NaN,2217.3333333333335,1711.3333333333333,NaN,NaN,NaN,2617.3333333333335,NaN,NaN,NaN,2427.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2394.6666666666665,2396.3333333333335,2632.1666666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2341.6666666666665,NaN
16.0,NaN,NaN,NaN,2727.5,2513.0,NaN,NaN,2418.3333333333335,NaN,NaN,NaN,NaN,2795.6666666666665,2684.3333333333335,2943.75,2838.0,NaN,NaN,NaN,NaN,NaN,2468.6666666666665,2580.3333333333335,2606.3333333333335,2479.6666666666665,1824.0,1862.3333333333333,1723.3333333333333,1725.0,2094.6666666666665,NaN,NaN,2326.6666666666665,2659.8333333333335,2741.8333333333335,NaN,NaN,2385.6666666666665,NaN,NaN,NaN,2544.3333333333335,NaN,NaN,2393.8888888888887,2803.8333333333335,NaN,NaN,NaN,3069.8333333333335,NaN,2432.3333333333335,NaN
17.0,NaN,2606.6666666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2614.3333333333335,2590.3333333333335,2249.3333333333335,2657.0,NaN,2573.0,NaN,2314.6666666666665,2750.0,NaN,NaN,NaN,NaN,1747.6666666666667,1917.222222222222,1796.3333333333333,1761.5,1870.0,2287.8333333333335,2615.3333333333335,2490.0,2805.444444444444,2719.6666666666665,2273.0,2274.1666666666665,2399.3333333333335,NaN,NaN,NaN,2468.1666666666665,2480.3333333333335,2037.6666666666667,2522.6666666666665,2741.3333333333335,2438.5,2335.3333333333335,2365.0,NaN,2540.6666666666665,2469.8333333333335,NaN
18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2515.0,NaN,NaN,2362.8333333333335,2621.0,2538.0,2988.0,2720.6666666666665,NaN,NaN,2705.6666666666665,NaN,NaN,2619.0,2617.0,2682.6666666666665,2482.3333333333335,2436.6666666666665,2255.0,2443.3333333333335,2483.5,2566.1666666666665,2361.8333333333335,2775.3333333333335,2720.6666666666665,2706.3333333333335,2414.5,2258.6666666666665,2171.6666666666665,2250.6666666666665,NaN,NaN,NaN,2539.8333333333335,2126.0,2138.4444444444443,2475.1666666666665,2958.3333333333335,NaN,2431.0,2447.5,NaN,2324.6666666666665,2521.0,2780.3333333333335
19.0,2021.0,NaN,2269.3333333333335,NaN,2564.6666666666665,NaN,NaN,2516.3333333333335,NaN,NaN,NaN,2517.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,2713.0,2283.6666666666665,2799.6666666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2743.3333333333335,2581.3333333333335,2882.0,2981.555555555555,2323.6666666666665,NaN,NaN,1750.3333333333333,1902.6666666666667,NaN,2742.6666666666665,2653.6666666666665,NaN,2500.0,2836.3333333333335,2403.1666666666665,2430.5,2390.8333333333335,3147.6666666666665,2704.3333333333335,NaN,NaN
20.0,2403.1666666666665,NaN,NaN,2273.6666666666665,NaN,1679.6666666666667,1690.6666666666667,2485.6666666666665,NaN,1820.888888888889,1852.3333333333333,2360.3333333333335,NaN,NaN,NaN,NaN,2513.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2271.0,NaN,NaN,NaN,NaN,2397.0,NaN,NaN,2392.3333333333335,2347.1666666666665,NaN,NaN,2385.6666666666665,1899.1666666666667,NaN,NaN,2477.3333333333335,2535.6666666666665,2544.5,2500.6666666666665,2565.0,NaN,2678.0
21.0,2287.1666666666665,NaN,2320.0,2746.6666666666665,2643.3333333333335,NaN,NaN,2344.0,NaN,NaN,2903.0,NaN,NaN,NaN,3169.3333333333335,NaN,2442.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2208.3333333333335,NaN,1801.8333333333333,1996.111111111111,2558.888888888889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2508.0,NaN
22.0,2436.5,2771.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3015.3333333333335,NaN,2252.1666666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1844.3333333333333,1951.0,1800.6666666666667,1885.1666666666667,1949.3333333333333,NaN,2794.0,2732.0,3011.5,NaN,NaN,NaN,2515.8333333333335,2493.6666666666665,2750.3333333333335,2785.777777777778,NaN,NaN,NaN,2730.0,2988.6666666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0,NaN,2883.6666666666665,NaN,NaN,NaN,NaN,NaN,NaN,2411.0,NaN,NaN,NaN,2915.4166666666665,2789.1666666666665,3036.5,2838.8333333333335,NaN,NaN,NaN,NaN,NaN,2598.0,NaN,NaN,NaN,2437.6666666666665,2527.6666666666665,2499.3333333333335,2528.0,2447.0,NaN,2657.0,2525.3333333333335,2864.6666666666665,NaN,2335.0,NaN,2724.3333333333335,NaN,NaN,2901.3333333333335,2264.0,2426.0,2394.6666666666665,2625.3333333333335,2829.0,2280.0,2505.6666666666665,2509.3333333333335,2959.0,2625.6666666666665,2504.0,2735.0
24.0,NaN,NaN,NaN,NaN,NaN,1691.0,NaN,NaN,NaN,NaN,1860.3333333333333,NaN,NaN,NaN,NaN,NaN,NaN,2840.1666666666665,NaN,NaN,NaN,2552.3333333333335,2740.3333333333335,2949.0,2812.3333333333335,1863.0,1915.8888888888887,1894.1666666666667,1893.1666666666667,2230.6666666666665,NaN,2624.5,2658.1666666666665,2933.1666666666665,2927.0,NaN,NaN,NaN,NaN,NaN,2685.6666666666665,2718.6666666666665,NaN,NaN,2610.0,2809.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,3019.3333333333335
25.0,NaN,3061.6666666666665,NaN,NaN,NaN,1881.8333333333333,1923.1666666666667,NaN,2080.1666666666665,1924.0,2301.0,NaN,2645.8333333333335,2812.8333333333335,NaN,2592.1666666666665,NaN,3009.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2876.0,2659.1666666666665,2631.5,2810.3333333333335,2341.0,2279.6666666666665,NaN,NaN,NaN,NaN,2336.0,NaN,NaN,NaN,NaN,NaN,NaN,2441.3333333333335,1709.3333333333333,NaN,NaN,NaN,2576.1666666666665,2459.3333333333335,NaN,2649.6666666666665,NaN,NaN
26.0,2257.8333333333335,NaN,NaN,2883.0,NaN,NaN,NaN,2607.3333333333335,2713.1666666666665,NaN,NaN,NaN,2322.3333333333335,2475.8333333333335,NaN,NaN,2454.3333333333335,NaN,NaN,NaN,NaN,2735.1666666666665,2295.0,2481.3333333333335,2412.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2298.1666666666665,2176.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.0,2551.3333333333335,NaN,NaN,3018.0,NaN,1937.4444444444446,1966.3333333333333,NaN,2039.3333333333333,1798.6666666666667,1905.5,NaN,2457.0,2584.3333333333335,NaN,2435.777777777778,2276.0,3143.6666666666665,NaN,2144.3333333333335,2689.3333333333335,NaN,2074.0,2223.3333333333335,2156.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2456.3333333333335,2874.6666666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3211.0
28.0,NaN,2836.3333333333335,NaN,NaN,NaN,2053.6666666666665,2095.8333333333335,NaN,NaN,1905.6666666666667,2113.3333333333335,2435.5,NaN,NaN,3071.1666666666665,2954.6666666666665,2421.6666666666665,NaN,NaN,2452.3333333333335,2736.6666666666665,NaN,NaN,NaN,NaN,2005.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2899.6666666666665,1844.3333333333333,1811.6666666666667,2732.1666666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2846.6666666666665,NaN
29.0,NaN,2615.3333333333335,2110.555555555556,3270.0,2960.0,2106.0,2060.0,2021.6666666666667,NaN,2040.5,2359.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2856.3333333333335,2569.0,2763.3333333333335,2669.6666666666665,2317.8333333333335,2367.6666666666665,2331.5,2363.5,2251.3333333333335,NaN,2783.0,2777.6666666666665,2995.3333333333335,2975.0,NaN,NaN,2587.3333333333335,1979.0,1922.3333333333333,2835.6666666666665,2896.3333333333335,NaN,NaN,2781.3333333333335,2935.8888888888887,NaN,NaN,NaN,NaN,NaN,2686.5,NaN
30.0,2678.0,NaN,2060.6666666666665,NaN,2435.6666666666665,NaN,NaN,1894.6666666666667,2150.0,2396.0,2433.3333333333335,2336.8333333333335,2208.6666666666665,2515.6666666666665,2871.6666666666665,2277.3333333333335,NaN,2912.6666666666665,NaN,2667.6666666666665,NaN,2957.0,2199.6666666666665,2614.6666666666665,2423.0,NaN,NaN,NaN,NaN,2476.0,2241.5,NaN,NaN,NaN,3165.0,2586.6666666666665,NaN,NaN,2333.3333333333335,2578.8888888888887,NaN,2919.3333333333335,NaN,NaN,NaN,NaN,2568.0,2807.6666666666665,2534.3333333333335,NaN,NaN,NaN,NaN
31.0,1910.3333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2448.3333333333335,NaN,NaN,NaN,2823.6666666666665,2962.3333333333335,NaN,2690.6666666666665,NaN,2301.3333333333335,NaN,NaN,2713.0,NaN,NaN,NaN,NaN,1852.6666666666667,1874.3333333333333,1946.1666666666667,1891.0,NaN,NaN,2717.555555555555,2525.222222222222,2707.222222222222,NaN,2639.3333333333335,NaN,2868.3333333333335,2423.6666666666665,2207.6666666666665,NaN,NaN,NaN,NaN,2498.3333333333335,2684.3333333333335,2489.3333333333335,2739.3333333333335,2334.6666666666665,NaN,NaN,2727.6666666666665,NaN
32.0,NaN,2556.3333333333335,2721.0,3162.0,NaN,2142.3333333333335,2107.3333333333335,NaN,NaN,2092.0,2002.0,NaN,NaN,NaN,2726.6666666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1999.0,2030.0,2149.6666666666665,1961.6666666666667,1949.0,2229.777777777778,NaN,2203.0,NaN,3356.0,NaN,NaN,2801.6666666666665,NaN,NaN,NaN,3183.0,NaN,NaN,2136.5,2261.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.0,2404.0,NaN,2491.3333333333335,2910.444444444444,2548.6666666666665,1581.6666666666667,1948.0,1960.3333333333333,2216.3333333333335,2186.3333333333335,1953.3333333333333,NaN,2708.3333333333335,NaN,2998.3333333333335,NaN,2625.8333333333335,NaN,NaN,NaN,NaN,3139.6666666666665,2675.3333333333335,3046.0,2768.5,2459.0,2227.6666666666665,2483.0,2366.3333333333335,2664.8888888888887,2412.6666666666665,2942.3333333333335,2478.8333333333335,2768.444444444445,NaN,2961.6666666666665,NaN,2793.3333333333335,NaN,2543.0,NaN,NaN,2865.0,2093.3333333333335,2384.0,2527.6666666666665,2680.3333333333335,3174.3333333333335,2483.6666666666665,NaN,2444.3333333333335,NaN,NaN
34.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2309.0,NaN,NaN,NaN,NaN,2526.6666666666665,2886.3333333333335,NaN,2812.0,3111.5,NaN,NaN,NaN,NaN,2385.0,2345.1666666666665,2557.0,2523.3333333333335,1699.0,2207.0,3011.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,2267.8333333333335,2485.6666666666665,2718.944444444445,NaN,2347.0,2351.6666666666665,NaN,3168.6666666666665,NaN,NaN,NaN,NaN,2176.3333333333335,2416.6666666666665,NaN
35.0,NaN,NaN,NaN,NaN,NaN,2113.8333333333335,2424.5,NaN,NaN,2328.5,2480.6666666666665,2416.1666666666665,NaN,NaN,2459.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2765.8333333333335,NaN,NaN,NaN,3076.3333333333335,NaN,NaN,2301.3333333333335,NaN,NaN,NaN,3164.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2681.777777777778,NaN
36.0,2767.1666666666665,NaN,2265.3333333333335,3086.6666666666665,2034.6666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2832.6666666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2062.0,NaN,2317.5,NaN,2314.6666666666665,NaN,2478.6666666666665,2359.6666666666665,2376.3333333333335,3269.6666666666665,2675.6666666666665,NaN,2997.6666666666665,2286.8333333333335,2477.6666666666665,2347.0,3131.444444444445,NaN,NaN,2123.6666666666665,2425.3333333333335,2678.0,2815.6666666666665,2395.0,NaN,2462.3333333333335,NaN,NaN
37.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2906.222222222222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1921.3333333333333,1558.6666666666667,2068.3333333333335,2427.8333333333335,NaN,2575.0,2834.3333333333335,2738.0,2823.0,NaN,2393.0,NaN,NaN,NaN,NaN,NaN,NaN,2447.6666666666665,2264.3333333333335,2715.6666666666665,2844.3333333333335,2416.0,3334.888888888889,2499.111111111111,NaN,2147.6666666666665,NaN,NaN
38.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2394.0,NaN,2026.6666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2185.6666666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2526.555555555556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3118.3333333333335,NaN
39.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2716.0,2273.0,2387.777777777778,2510.0,2402.444444444445,NaN,2260.3333333333335,2640.0,2963.6666666666665,3388.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,3148.1666666666665,NaN,NaN,2637.0,2799.055555555555,NaN,3148.0,2956.0,NaN,NaN,NaN,NaN
40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2355.1666666666665,NaN,NaN,NaN,NaN,2657.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2400.5,NaN,NaN,NaN,NaN,2179.5,NaN,NaN,NaN,NaN,NaN,NaN,1975.6666666666667,2630.0,NaN,NaN,2926.555555555556,3388.3333333333335,2892.0,NaN,1677.3333333333333,NaN,NaN
41.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2378.6666666666665,NaN,NaN,NaN,NaN,2621.6666666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2101.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2403.3333333333335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2576.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2291.5,NaN,NaN,NaN,NaN,2789.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2698.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2605.6666666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2452.1666666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2593.6666666666665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
